Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,Individual_ID,Phenophase_ID,Phenophase_Description,FirstObs_Year,FirstObs_Month,FirstObs_Day,FirstObs_DOY,FirstObs_Julian_Date,LastObs_Year,LastObs_Month,LastObs_Day,LastObs_DOY,LastObs_Julian_Date,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2020,9,20,264,2459113,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2020,9,27,271,2459120,2020,9,28,272,2459121,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2020,10,2,276,2459125,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2020,11,16,321,2459170,2020,11,19,324,2459173,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2020,11,23,328,2459177,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2020,12,1,336,2459185,2020,12,1,336,2459185,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,483,Leaves,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,483,Leaves,2020,9,14,258,2459107,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,483,Leaves,2020,11,19,324,2459173,2020,11,19,324,2459173,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2020,9,20,264,2459113,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2020,9,27,271,2459120,2020,9,28,272,2459121,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2020,10,2,276,2459125,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2020,11,19,324,2459173,2020,11,19,324,2459173,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,500,Flowers_or_flower_buds,2020,2,17,48,2458897,2020,2,17,48,2458897,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,500,Flowers_or_flower_buds,2020,3,4,64,2458913,2020,3,4,64,2458913,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,504,Recent_fruit_or_seed_drop,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,516,Fruits,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,516,Fruits,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2020,2,28,59,2458908,2020,2,28,59,2458908,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,9,20,264,2459113,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,9,25,269,2459118,2020,9,28,272,2459121,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,10,4,278,2459127,2020,10,5,279,2459128,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,10,12,286,2459135,2020,10,14,288,2459137,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,10,16,290,2459139,2020,10,27,301,2459150,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,11,1,306,2459155,2020,11,1,306,2459155,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,11,8,313,2459162,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2020,11,15,320,2459169,2020,11,16,321,2459170,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,483,Leaves,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,483,Leaves,2020,9,20,264,2459113,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,483,Leaves,2020,11,20,325,2459174,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,498,Colored_leaves,2020,9,20,264,2459113,2020,9,20,264,2459113,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,498,Colored_leaves,2020,9,24,268,2459117,2020,9,28,272,2459121,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,498,Colored_leaves,2020,10,4,278,2459127,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,498,Colored_leaves,2020,11,20,325,2459174,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,500,Flowers_or_flower_buds,2020,3,5,65,2458914,2020,3,7,67,2458916,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,504,Recent_fruit_or_seed_drop,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,516,Fruits,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,371,Breaking_leaf_buds,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,371,Breaking_leaf_buds,2020,2,28,59,2458908,2020,2,28,59,2458908,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,9,20,264,2459113,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,9,25,269,2459118,2020,9,28,272,2459121,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,10,4,278,2459127,2020,10,5,279,2459128,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,10,12,286,2459135,2020,10,14,288,2459137,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,10,16,290,2459139,2020,10,27,301,2459150,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,11,1,306,2459155,2020,11,1,306,2459155,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,11,8,313,2459162,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2020,11,15,320,2459169,2020,11,16,321,2459170,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,483,Leaves,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,483,Leaves,2020,9,20,264,2459113,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,483,Leaves,2020,11,20,325,2459174,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,498,Colored_leaves,2020,9,20,264,2459113,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,498,Colored_leaves,2020,11,20,325,2459174,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,500,Flowers_or_flower_buds,2020,3,5,65,2458914,2020,3,7,67,2458916,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,504,Recent_fruit_or_seed_drop,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,516,Fruits,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,371,Breaking_leaf_buds,2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,467,Increasing_leaf_size,2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,471,Falling_leaves,2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,483,Leaves,2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,498,Colored_leaves,2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,502,Pollen_release_(flowers),2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,504,Recent_fruit_or_seed_drop,2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40871,Basswood,42.902546,-78.892494,194,249205,516,Fruits,2020,9,21,265,2459114,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
40850,Backyard,42.771767,-78.614349,274,249284,471,Falling_leaves,2020,9,22,266,2459115,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
40850,Backyard,42.771767,-78.614349,274,249284,483,Leaves,2020,9,22,266,2459115,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
40850,Backyard,42.771767,-78.614349,274,249284,498,Colored_leaves,2020,9,22,266,2459115,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
40921,Paradise_park_,43.020828,-78.713326,176,249355,483,Leaves,2020,9,23,267,2459116,2020,9,23,267,2459116,NA,NA,NA,NA,NA,NA,NA,NA
40921,Paradise_park_,43.020828,-78.713326,176,249355,498,Colored_leaves,2020,9,23,267,2459116,2020,9,23,267,2459116,NA,NA,NA,NA,NA,NA,NA,NA
40760,EastRiverPark,40.720486,-73.974174,0,249382,467,Increasing_leaf_size,2020,9,23,267,2459116,2020,10,21,295,2459144,NA,NA,NA,NA,NA,NA,NA,NA
40760,EastRiverPark,40.720486,-73.974174,0,249382,471,Falling_leaves,2020,10,7,281,2459130,2020,10,7,281,2459130,NA,NA,NA,NA,NA,NA,NA,NA
40760,EastRiverPark,40.720486,-73.974174,0,249382,471,Falling_leaves,2020,10,21,295,2459144,2020,12,5,340,2459189,NA,NA,NA,NA,NA,NA,NA,NA
40760,EastRiverPark,40.720486,-73.974174,0,249382,483,Leaves,2020,9,23,267,2459116,2020,12,5,340,2459189,NA,NA,NA,NA,NA,NA,NA,NA
40760,EastRiverPark,40.720486,-73.974174,0,249382,498,Colored_leaves,2020,9,23,267,2459116,2020,9,23,267,2459116,NA,NA,NA,NA,NA,NA,NA,NA
40760,EastRiverPark,40.720486,-73.974174,0,249382,498,Colored_leaves,2020,10,21,295,2459144,2020,12,5,340,2459189,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249384,371,Breaking_leaf_buds,2020,9,23,267,2459116,2020,11,18,323,2459172,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249384,471,Falling_leaves,2020,9,23,267,2459116,2020,11,18,323,2459172,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249384,483,Leaves,2020,9,23,267,2459116,2020,11,25,330,2459179,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249384,498,Colored_leaves,2020,9,23,267,2459116,2020,11,25,330,2459179,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249384,500,Flowers_or_flower_buds,2020,9,23,267,2459116,2020,10,14,288,2459137,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249384,504,Recent_fruit_or_seed_drop,2020,9,23,267,2459116,2020,9,23,267,2459116,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249384,516,Fruits,2020,9,23,267,2459116,2020,9,23,267,2459116,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249390,371,Breaking_leaf_buds,2020,9,23,267,2459116,2020,11,18,323,2459172,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249390,471,Falling_leaves,2020,9,23,267,2459116,2020,11,18,323,2459172,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249390,483,Leaves,2020,9,23,267,2459116,2020,11,25,330,2459179,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249390,498,Colored_leaves,2020,9,23,267,2459116,2020,11,25,330,2459179,NA,NA,NA,NA,NA,NA,NA,NA
40931,My_back_yard_,43.018635,-78.794548,173,249390,500,Flowers_or_flower_buds,2020,9,23,267,2459116,2020,10,14,288,2459137,NA,NA,NA,NA,NA,NA,NA,NA
40934,My_Backyard,43.018631,-78.749611,174,249393,371,Breaking_leaf_buds,2020,9,23,267,2459116,2020,11,28,333,2459182,NA,NA,NA,NA,NA,NA,NA,NA
40934,My_Backyard,43.018631,-78.749611,174,249393,467,Increasing_leaf_size,2020,9,23,267,2459116,2020,11,28,333,2459182,NA,NA,NA,NA,NA,NA,NA,NA
40934,My_Backyard,43.018631,-78.749611,174,249393,471,Falling_leaves,2020,9,23,267,2459116,2020,11,28,333,2459182,NA,NA,NA,NA,NA,NA,NA,NA
40934,My_Backyard,43.018631,-78.749611,174,249393,483,Leaves,2020,9,23,267,2459116,2020,11,28,333,2459182,NA,NA,NA,NA,NA,NA,NA,NA
40934,My_Backyard,43.018631,-78.749611,174,249393,498,Colored_leaves,2020,10,9,283,2459132,2020,11,28,333,2459182,NA,NA,NA,NA,NA,NA,NA,NA
40960,Home_Trees,42.924778,-78.892418,185,249489,471,Falling_leaves,2020,9,24,268,2459117,2020,11,9,314,2459163,NA,NA,NA,NA,NA,NA,NA,NA
40960,Home_Trees,42.924778,-78.892418,185,249489,483,Leaves,2020,9,24,268,2459117,2020,11,9,314,2459163,NA,NA,NA,NA,NA,NA,NA,NA
40960,Home_Trees,42.924778,-78.892418,185,249489,498,Colored_leaves,2020,9,24,268,2459117,2020,11,9,314,2459163,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,390,Ripe_fruits,2020,9,25,269,2459118,2020,10,30,304,2459153,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,467,Increasing_leaf_size,2020,9,25,269,2459118,2020,9,25,269,2459118,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,467,Increasing_leaf_size,2020,10,23,297,2459146,2020,10,23,297,2459146,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,471,Falling_leaves,2020,9,25,269,2459118,2020,11,13,318,2459167,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,483,Leaves,2020,9,25,269,2459118,2020,11,13,318,2459167,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,498,Colored_leaves,2020,9,25,269,2459118,2020,11,13,318,2459167,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,504,Recent_fruit_or_seed_drop,2020,9,25,269,2459118,2020,11,6,311,2459160,NA,NA,NA,NA,NA,NA,NA,NA
40959,home,42.921581,-78.885521,189,249680,516,Fruits,2020,9,25,269,2459118,2020,10,30,304,2459153,NA,NA,NA,NA,NA,NA,NA,NA
41019,West_Amherst,43.040707,-78.814194,171,249731,483,Leaves,2020,9,20,264,2459113,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
41019,West_Amherst,43.040707,-78.814194,171,249731,498,Colored_leaves,2020,9,20,264,2459113,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
